file_name,label
train_00824.wav,clear
train_00825.wav,mask
train_00826.wav,mask
train_00827.wav,clear
train_00828.wav,mask
train_00829.wav,mask
train_00830.wav,mask
train_00831.wav,mask
train_00832.wav,clear
train_00833.wav,mask
train_00834.wav,mask
train_00835.wav,mask
train_00836.wav,clear
train_00837.wav,mask
train_00838.wav,clear
train_00839.wav,clear
train_00840.wav,mask
train_00841.wav,clear
train_00842.wav,mask
train_00843.wav,clear
train_00844.wav,clear
train_00845.wav,mask
train_00846.wav,mask
train_00847.wav,clear
train_00848.wav,clear
train_00849.wav,mask
train_00850.wav,clear
train_00851.wav,mask
train_00852.wav,mask
train_00853.wav,mask
train_00854.wav,clear
train_00855.wav,clear
train_00856.wav,mask
train_00857.wav,clear
train_00858.wav,mask
train_00859.wav,mask
train_00860.wav,mask
train_00861.wav,mask
train_00862.wav,mask
train_00863.wav,mask
train_00864.wav,clear
train_00865.wav,mask
train_00866.wav,mask
train_00867.wav,mask
train_00868.wav,mask
train_00869.wav,mask
train_00870.wav,mask
train_00871.wav,mask
train_00872.wav,mask
train_00873.wav,mask
train_00874.wav,clear
train_00875.wav,mask
train_00876.wav,clear
train_00877.wav,mask
train_00878.wav,clear
train_00879.wav,clear
train_00880.wav,mask
train_00881.wav,clear
train_00882.wav,clear
train_00883.wav,clear
train_00884.wav,mask
train_00885.wav,clear
train_00886.wav,clear
train_00887.wav,mask
train_00888.wav,mask
train_00889.wav,mask
train_00890.wav,mask
train_00891.wav,mask
train_00892.wav,mask
train_00893.wav,mask
train_00894.wav,mask
train_00895.wav,mask
train_00896.wav,clear
train_00897.wav,mask
train_00898.wav,clear
train_00899.wav,clear
train_00900.wav,clear
train_00901.wav,clear
train_00902.wav,clear
train_00903.wav,mask
train_00904.wav,mask
train_00905.wav,clear
train_00906.wav,mask
train_00907.wav,mask
train_00908.wav,clear
train_00909.wav,mask
train_00910.wav,clear
train_00911.wav,mask
train_00912.wav,clear
train_00913.wav,clear
train_00914.wav,mask
train_00915.wav,clear
train_00916.wav,clear
train_00917.wav,mask
train_00918.wav,clear
train_00919.wav,mask
train_00920.wav,clear
train_00921.wav,clear
train_00922.wav,clear
train_00923.wav,mask
train_00924.wav,mask
train_00925.wav,mask
train_00926.wav,clear
train_00927.wav,mask
train_00928.wav,clear
train_00929.wav,clear
train_00930.wav,mask
train_00931.wav,mask
train_00932.wav,mask
train_00933.wav,clear
train_00934.wav,clear
train_00935.wav,clear
train_00936.wav,mask
train_00937.wav,mask
train_00938.wav,clear
train_00939.wav,mask
train_00940.wav,mask
train_00941.wav,mask
train_00942.wav,clear
train_00943.wav,clear
train_00944.wav,clear
train_00945.wav,clear
train_00946.wav,mask
train_00947.wav,mask
train_00948.wav,mask
train_00949.wav,clear
train_00950.wav,mask
train_00951.wav,mask
train_00952.wav,clear
train_00953.wav,clear
train_00954.wav,mask
train_00955.wav,clear
train_00956.wav,clear
train_00957.wav,clear
train_00958.wav,clear
train_00959.wav,mask
train_00960.wav,clear
train_00961.wav,mask
train_00962.wav,mask
train_00963.wav,clear
train_00964.wav,mask
train_00965.wav,clear
train_00966.wav,mask
train_00967.wav,mask
train_00968.wav,mask
train_00969.wav,clear
train_00970.wav,mask
train_00971.wav,clear
train_00972.wav,clear
train_00973.wav,mask
train_00974.wav,mask
train_00975.wav,clear
train_00976.wav,clear
train_00977.wav,mask
train_00978.wav,clear
train_00979.wav,mask
train_00980.wav,mask
train_00981.wav,mask
train_00982.wav,mask
train_00983.wav,clear
train_00984.wav,mask
train_00985.wav,clear
train_00986.wav,mask
train_00987.wav,clear
train_00988.wav,clear
train_00989.wav,mask
train_00990.wav,clear
train_00991.wav,clear
train_00992.wav,mask
train_00993.wav,clear
train_00994.wav,mask
train_00995.wav,clear
train_00996.wav,clear
train_00997.wav,clear
train_00998.wav,mask
train_00999.wav,clear
train_01000.wav,mask
train_01001.wav,clear
train_01002.wav,clear
train_01003.wav,mask
train_01004.wav,mask
train_01005.wav,clear
train_01006.wav,clear
train_01007.wav,clear
train_01008.wav,clear
train_01009.wav,mask
train_01010.wav,clear
train_01011.wav,clear
train_01012.wav,mask
train_01013.wav,clear
train_01014.wav,mask
train_01015.wav,mask
train_01016.wav,clear
train_01017.wav,clear
train_01018.wav,mask
train_01019.wav,clear
train_01020.wav,mask
train_01021.wav,mask
train_01022.wav,mask
train_01023.wav,clear
train_01024.wav,clear
train_01025.wav,clear
train_01026.wav,mask
train_01027.wav,clear
train_01028.wav,clear
train_01029.wav,mask
train_01030.wav,clear
train_01031.wav,mask
train_01032.wav,clear
train_01033.wav,clear
train_01034.wav,mask
train_01035.wav,clear
train_01036.wav,clear
train_01037.wav,mask
train_01038.wav,clear
train_01039.wav,mask
train_01040.wav,clear
train_01041.wav,clear
train_01042.wav,clear
train_01043.wav,mask
train_01044.wav,clear
train_01045.wav,mask
train_01046.wav,mask
train_01047.wav,clear
train_01048.wav,mask
train_01049.wav,mask
train_01050.wav,mask
train_01051.wav,mask
train_01052.wav,clear
train_01053.wav,clear
train_01054.wav,mask
train_01055.wav,mask
train_01056.wav,mask
train_01057.wav,clear
train_01058.wav,mask
train_01059.wav,clear
train_01060.wav,mask
train_01061.wav,clear
train_01062.wav,mask
train_01063.wav,clear
train_01064.wav,mask
train_01065.wav,clear
train_01066.wav,clear
train_01067.wav,mask
train_01068.wav,mask
train_01069.wav,clear
train_01070.wav,mask
train_01071.wav,clear
train_01072.wav,mask
train_01073.wav,mask
train_01074.wav,mask
train_01075.wav,clear
train_01076.wav,clear
train_01077.wav,mask
train_01078.wav,clear
train_01079.wav,clear
train_01080.wav,clear
train_01081.wav,clear
train_01082.wav,mask
train_01083.wav,clear
train_01084.wav,mask
train_01085.wav,clear
train_01086.wav,mask
train_01087.wav,clear
train_01088.wav,clear
train_01089.wav,mask
train_01090.wav,clear
train_01091.wav,clear
train_01092.wav,clear
train_01093.wav,mask
train_01094.wav,clear
train_01095.wav,clear
train_01096.wav,clear
train_01097.wav,mask
train_01098.wav,clear
train_01099.wav,mask
train_01100.wav,mask
train_01101.wav,clear
train_01102.wav,clear
train_01103.wav,mask
train_01104.wav,clear
train_01105.wav,mask
train_01106.wav,clear
train_01107.wav,mask
train_01108.wav,mask
train_01109.wav,mask
train_01110.wav,clear
train_01111.wav,clear
train_01112.wav,mask
train_01113.wav,clear
train_01114.wav,clear
train_01115.wav,clear
train_01116.wav,clear
train_01117.wav,mask
train_01118.wav,clear
train_01119.wav,mask
train_01120.wav,clear
train_01121.wav,mask
train_01122.wav,clear
train_01123.wav,clear
train_01124.wav,mask
train_01125.wav,mask
train_01126.wav,mask
train_01127.wav,mask
train_01128.wav,clear
train_01129.wav,mask
train_01130.wav,mask
train_01131.wav,mask
train_01132.wav,clear
train_01133.wav,mask
train_01134.wav,clear
train_01135.wav,clear
train_01136.wav,clear
train_01137.wav,mask
train_01138.wav,mask
train_01139.wav,clear
train_01140.wav,clear
train_01141.wav,clear
train_01142.wav,mask
train_01143.wav,mask
train_01144.wav,mask
train_01145.wav,mask
train_01146.wav,clear
train_01147.wav,clear
train_01148.wav,clear
train_01149.wav,mask
train_01150.wav,mask
train_01151.wav,clear
train_01152.wav,clear
train_01153.wav,clear
train_01154.wav,mask
train_01155.wav,clear
train_01156.wav,mask
train_01157.wav,clear
train_01158.wav,mask
train_01159.wav,clear
train_01160.wav,clear
train_01161.wav,clear
train_01162.wav,mask
train_01163.wav,mask
train_01164.wav,mask
train_01165.wav,clear
train_01166.wav,mask
train_01167.wav,mask
train_01168.wav,clear
train_01169.wav,mask
train_01170.wav,mask
train_01171.wav,clear
train_01172.wav,mask
train_01173.wav,clear
train_01174.wav,clear
train_01175.wav,clear
train_01176.wav,mask
train_01177.wav,mask
train_01178.wav,clear
train_01179.wav,clear
train_01180.wav,clear
train_01181.wav,clear
train_01182.wav,mask
train_01183.wav,mask
train_01184.wav,clear
train_01185.wav,mask
train_01186.wav,mask
train_01187.wav,mask
train_01188.wav,clear
train_01189.wav,mask
train_01190.wav,clear
train_01191.wav,mask
train_01192.wav,clear
train_01193.wav,mask
train_01194.wav,clear
train_01195.wav,clear
train_01196.wav,mask
train_01197.wav,mask
train_01198.wav,mask
train_01199.wav,mask
train_01200.wav,mask
train_01201.wav,mask
train_01202.wav,mask
train_01203.wav,clear
train_01204.wav,mask
train_01205.wav,mask
train_01206.wav,clear
train_01207.wav,mask
train_01208.wav,mask
train_01209.wav,mask
train_01210.wav,clear
train_01211.wav,clear
train_01212.wav,clear
train_01213.wav,mask
train_01214.wav,mask
train_01215.wav,clear
train_01216.wav,mask
train_01217.wav,mask
train_01218.wav,mask
train_01219.wav,clear
train_01220.wav,clear
train_01221.wav,clear
train_01222.wav,clear
train_01223.wav,mask
train_01224.wav,clear
train_01225.wav,mask
train_01226.wav,clear
train_01227.wav,mask
train_01228.wav,mask
train_01229.wav,mask
train_01230.wav,clear
train_01231.wav,mask
train_01232.wav,mask
train_01233.wav,mask
train_01234.wav,clear
train_01235.wav,mask
train_01236.wav,clear
train_01237.wav,clear
train_01238.wav,mask
train_01239.wav,clear
train_01240.wav,mask
train_01241.wav,mask
train_01242.wav,mask
train_01243.wav,clear
train_01244.wav,mask
train_01245.wav,mask
train_01246.wav,clear
train_01247.wav,clear
train_01248.wav,clear
train_01249.wav,clear
train_01250.wav,mask
train_01251.wav,mask
train_01252.wav,clear
train_01253.wav,mask
train_01254.wav,mask
train_01255.wav,mask
train_01256.wav,clear
train_01257.wav,mask
train_01258.wav,mask
train_01259.wav,mask
train_01260.wav,clear
train_01261.wav,mask
train_01262.wav,mask
train_01263.wav,mask
train_01264.wav,clear
train_01265.wav,mask
train_01266.wav,mask
train_01267.wav,mask
train_01268.wav,clear
train_01269.wav,clear
train_01270.wav,clear
train_01271.wav,mask
